week_number,work_location,shift_time,department_group,actual_attendance,greykite_forecast,four_week_rolling_avg,six_week_rolling_avg,exponential_smoothing_alpha_2,exponential_smoothing_alpha_4,exponential_smoothing_alpha_6,exponential_smoothing_alpha_8,exponential_smoothing_alpha_1,four_week_rolling_avg_shift2
2024-W36,TX Irving,AM,Warehouse,79.52,,89.663461538,88.533988534,87.665223783,89.794626868,91.088255136,92.149344473,93.170731707,89.695
2024-W37,TX Irving,AM,Warehouse,86.06,,89.486260454,89.68903437,88.154599324,89.935659235,90.512026635,90.53099943,90.14084507,89.5125
2024-W38,TX Irving,AM,Warehouse,90.2,,87.769784173,88.047808765,86.463879626,85.760854224,83.920643795,81.737645509,79.523809524,87.795
2024-W39,TX Irving,AM,Warehouse,88.63,,87.200956938,87.250996016,86.384594318,85.87908005,85.197839522,85.186069607,86.057692308,87.2225
2024-W40,TX Irving,AM,Warehouse,86.79,,86.467065868,87.881219904,87.120565433,87.581365373,88.168706888,89.176630805,90.196078431,86.48
2024-W41,TX Irving,AM,Warehouse,88.67,,86.074429772,87.929656275,87.421232161,88.003937518,88.445499673,88.733232944,88.625592417,86.1025
2024-W42,TX Irving,AM,Warehouse,87.88,,87.904191617,86.883942766,87.295113487,87.514583019,87.447970888,87.177347907,86.79245283,87.91999999999999
2024-W43,TX Irving,AM,Warehouse,88.24,,88.554216867,86.618589744,87.561280247,87.967444111,88.170076838,88.361449105,88.669950739,88.5725
2024-W44,TX Irving,AM,Warehouse,91.13,,87.985436893,88.025889968,87.621912553,87.932939645,87.998122604,87.977920038,87.878787879,87.99249999999999
2024-W45,TX Irving,AM,Warehouse,86.12,,87.88249694,88.392857143,87.742988908,88.054060433,88.141198076,88.184763842,88.235294118,87.895
2024-W46,TX Irving,AM,Warehouse,91.34,,88.985148515,88.545897644,88.411259072,89.283100771,89.936641411,90.543197671,91.133004926,88.97999999999999
2024-W47,TX Irving,AM,Warehouse,92.27,,88.329238329,88.120423108,87.948496746,87.99904854,87.622544469,86.987793838,86.124401914,88.3425
2024-W48,TX Irving,AM,Warehouse,88.03,,89.256198347,88.942307692,88.689938229,89.430471012,89.95273105,90.542546234,91.341991342,89.20750000000001
2024-W49,TX Irving,AM,Warehouse,75.65,,90.296803653,89.593114241,89.464166545,90.620908482,91.37462147,91.936194277,92.274678112,90.215
2024-W50,TX Irving,AM,Warehouse,89.91,,89.525909592,89.573820396,89.159152323,89.555274646,89.350617511,88.808365999,88.034188034,89.44
2024-W51,TX Irving,AM,Warehouse,91.67,,86.853448276,87.388059701,86.354440046,83.953183663,81.156026249,78.315660719,75.652173913,86.8225
2024-W52,TX Irving,AM,Warehouse,75.44,,86.486486486,87.252747253,87.082543696,86.334799171,86.385129258,87.570980319,89.912280702,86.465
2025-W01,TX Irving,AM,Warehouse,74.71,,86.304347826,88.150289017,88.016333679,88.466459594,89.548087709,90.845974129,91.666666667,86.315
2025-W02,TX Irving,AM,Warehouse,75.71,,83.150984683,85.517740768,85.463684376,83.256907637,81.088773246,78.521242602,75.438596491,83.16749999999999
2025-W03,TX Irving,AM,Warehouse,71.63,,82.678002125,82.419928826,83.072007732,79.58972619,77.080569794,75.400406764,74.708171206,82.9325
2025-W04,TX Irving,AM,Warehouse,91.98,,79.166666667,80.324400564,81.519606856,78.008982186,76.255282668,75.646046736,75.708502024,79.3825
2025-W05,TX Irving,AM,Warehouse,90.09,,74.44561774,79.757662153,79.673942529,75.638997512,73.632042356,72.526826008,71.627906977,74.3725
2025-W06,TX Irving,AM,Warehouse,107.77,,78.195488722,79.956741168,81.975120475,81.83311124,84.327591787,87.951042956,91.981132075,78.5075
2025-W07,TX Irving,AM,Warehouse,84.85,,82.054176072,79.576951131,83.513267866,85.031419041,87.747492134,89.662590406,90.094339623,82.3525
2025-W08,TX Irving,AM,Warehouse,82.57,,89.903846154,84.356287425,87.815550022,93.44647492,99.249932301,103.864871515,107.772020725,90.3675
2025-W09,TX Irving,AM,Warehouse,88.13,,94.69273743,86.502546689,87.512599798,91.380124746,93.141271029,91.163257362,84.848484848,93.6725
2025-W10,TX Irving,AM,Warehouse,82.46,,91.828254848,88.076588338,86.427995235,87.250654897,85.73888817,83.597592893,82.568807339,91.32
2025-W11,TX Irving,AM,Warehouse,85.24,,91.22085048,91.153512576,86.795145575,87.636336391,87.261791258,87.292270276,88.127853881,90.83
2025-W12,TX Irving,AM,Warehouse,90.52,,84.471218206,89.409722222,85.901174332,85.4960007,84.356546199,83.443963179,82.464454976,84.5025
2025-W13,TX Irving,AM,Warehouse,83.98,,84.615384615,88.52173913,85.765683882,85.391021824,84.886434018,84.876860736,85.238095238,84.6
2025-W14,TX Irving,AM,Warehouse,85.24,,86.6039953,85.702054795,86.736901379,87.470546995,88.276236781,89.395205065,90.521327014,86.58749999999999
2025-W15,TX Irving,AM,Warehouse,90.65,,85.560859189,85.490196078,86.186995035,86.083527809,85.720914625,85.083894026,83.980582524,85.55
2025-W16,TX Irving,AM,Warehouse,91.83,,86.260454002,85.951065509,85.994656797,85.742756859,85.42999238,85.207611524,85.238095238,86.245
2025-W17,TX Irving,AM,Warehouse,85.44,,87.633769322,86.370839937,86.950849186,87.738679631,88.593424678,89.583721144,90.654205607,87.5975
2025-W18,TX Irving,AM,Warehouse,87.95,,87.947494033,87.926926132,87.923947688,89.361620411,90.518549664,91.369561326,91.826923077,87.92500000000001
2025-W19,TX Irving,AM,Warehouse,85.78,,88.30548926,87.96812749,87.431229296,87.807946496,87.490825524,86.637282724,85.436893204,88.28999999999999
2025-W20,TX Irving,AM,Warehouse,80.91,,88.96713615,87.539432177,87.540529772,87.865795288,87.772513678,87.701123935,87.946428571,88.9675
2025-W21,TX Irving,AM,Warehouse,87.59,,87.73364486,87.8125,87.17933336,87.023264735,86.575531169,86.167624225,85.779816514,87.75
2025-W22,TX Irving,AM,Warehouse,81.31,,85.023041475,87.054263566,85.890296209,84.549898463,83.161710967,81.955068981,80.909090909,85.02
2025-W23,TX Irving,AM,Warehouse,84.11,,85.668103448,86.587183308,86.294160017,85.916977031,86.022858932,86.628904571,87.593984962,85.5575
2025-W24,TX Irving,AM,Warehouse,86.44,,83.804878049,84.673539519,84.980927074,83.729828521,82.907885407,82.194987922,81.308411215,83.89750000000001
2025-W25,TX Irving,AM,Warehouse,84.01,,83.510638298,84.458598726,84.765735931,83.898678319,83.658022668,83.741097616,84.112149533,83.47999999999999
2025-W26,TX Irving,AM,Warehouse,82.93,,84.734693878,84.36560433,85.15669208,84.966426712,85.340975195,85.894542187,86.43533123,84.86250000000001
2025-W27,TX Irving,AM,Warehouse,74.8,,83.957654723,84.130688448,84.92951166,84.611337995,84.595088835,84.442918107,84.014869888,83.9675
2025-W28,TX Irving,AM,Warehouse,74.48,,84.475281873,84.367816092,84.558423276,84.000608655,83.656623803,83.261416559,82.926829268,84.3725
2025-W29,TX Irving,AM,Warehouse,86.97,,82.347504621,82.482598608,82.699089946,80.500197427,78.44586997,76.505964113,74.8,82.045
2025-W30,TX Irving,AM,Warehouse,86.25,,79.183266932,81.546894032,81.174196885,78.226984627,76.126464809,74.898262842,74.476987448,79.055
2025-W31,TX Irving,AM,Warehouse,87.76,,79.753340185,81.847338037,82.262149284,81.596102476,82.555705819,84.532756816,86.974789916,79.795
2025-W32,TX Irving,AM,Warehouse,85.41,,80.558428128,81.578947368,83.024676113,83.424819043,84.768769588,85.90808686,86.25,80.625
2025-W33,TX Irving,AM,Warehouse,92.86,,83.857442348,82.137931034,83.929627342,85.12884049,86.555539946,87.389173151,87.76371308,83.86500000000001
2025-W34,TX Irving,AM,Warehouse,90.64,,86.603375527,82.533054976,84.210562392,85.238036317,85.873121662,85.810176917,85.407725322,86.5975
2025-W35,TX Irving,AM,Warehouse,95.26,,88.080168776,85.614035088,85.899131641,88.285435533,90.083767052,91.467196115,92.857142857,88.07000000000001
2025-W36,TX Irving,AM,Warehouse,87.83,,89.183457052,88.318085855,86.81956899,89.219381512,90.415437533,90.805306583,90.638297872,89.1675
2025-W37,TX Irving,AM,Warehouse,91.48,,91.044776119,89.681978799,88.45114868,91.605387418,93.302716749,94.357435082,95.25862069,91.04249999999999
2025-W38,TX Irving,AM,Warehouse,87.5,,91.657754011,89.964412811,88.330336657,90.112696486,90.036602646,89.144537872,87.826086957,91.64750000000001
2025-W39,TX Irving,AM,Warehouse,95.5,,91.304347826,90.582314881,88.928075619,90.64531295,90.889681691,91.000219577,91.479820628,91.3025
2025-W40,TX Irving,AM,Warehouse,85.71,,90.539053905,90.955137482,88.653254303,89.403681285,88.864406043,88.201312148,87.5,90.5175
2024-W01,TX Irving,PM,Production,86.85,,88.780657506,88.521421669,87.833238384,88.694636768,89.050239092,89.428139527,90.179514256,88.99000000000001
2024-W02,TX Irving,PM,Production,86.83,,88.894151077,88.846102775,87.744906617,88.37883848,88.262607419,87.402904455,82.242990654,87.535
2024-W03,TX Irving,PM,Production,84.03,,87.671917979,88.345546787,87.579122615,87.638216019,87.17830036,86.886459757,86.85483871,86.62
2024-W04,TX Irving,PM,Production,90.63,,87.583518931,88.123058719,87.431520353,87.265496651,86.942748013,86.836097511,86.825885978,86.52499999999999
2024-W05,TX Irving,PM,Production,88.84,,85.481171548,86.477395048,86.454094142,85.461955882,84.805651059,84.386368135,84.028103044,84.9875
2024-W06,TX Irving,PM,Production,88.59,,86.893509767,87.246690084,87.371061701,87.638680959,88.239283593,89.215699375,90.626865672,87.085
2024-W07,TX Irving,PM,Production,88.03,,87.40965597,87.259528131,87.707232022,88.156956816,88.608237734,88.912333616,88.839779006,87.58250000000001
2024-W08,TX Irving,PM,Production,86.67,,87.780377047,87.536970933,87.88861177,88.326391827,88.594870367,88.655309782,88.585306618,88.0225
2024-W09,TX Irving,PM,Production,89.65,,88.974719101,87.709656022,87.921772121,88.194240558,88.233564692,88.137363798,88.028169014,89.02250000000001
2024-W10,TX Irving,PM,Production,89.41,,88.007102855,87.638127751,87.648558757,87.569778653,87.296668477,86.972662194,86.673773987,88.0325
2024-W11,TX Irving,PM,Production,89.15,,88.224979768,88.696210662,88.082973587,88.421415515,88.716087979,89.116716443,89.64792433,88.235
2024-W12,TX Irving,PM,Production,86.45,,88.443519001,88.528857374,88.368160971,88.824576831,89.134996855,89.352200913,89.410537298,88.44
2024-W13,TX Irving,PM,Production,88.92,,88.718362951,88.574527705,88.519930303,88.946632832,89.141052275,89.190232346,89.145496536,88.72000000000001
2024-W14,TX Irving,PM,Production,84.3,,88.747553816,88.264657833,88.139541118,88.025501527,87.605713267,87.04610831,86.45443196,88.665
2024-W15,TX Irving,PM,Production,87.35,,88.543912606,88.412816692,88.293486536,88.380419739,88.39963243,88.558930452,88.921453693,88.4825
2024-W16,TX Irving,PM,Production,89.22,,87.272179545,88.096376327,87.545477813,86.821647575,85.999926363,85.193028269,84.302689181,87.20500000000001
2024-W17,TX Irving,PM,Production,86.1,,86.797624486,87.685982772,87.507116008,87.031746212,86.813933406,86.926987721,87.34939759,86.755
2024-W18,TX Irving,PM,Production,83.54,,87.453817734,87.589013225,87.822857061,87.86351078,88.2152121,88.735116038,89.222730242,87.44749999999999
2024-W19,TX Irving,PM,Production,86.93,,86.732421254,87.075255368,87.505967544,87.188331843,86.971464867,86.640578431,86.096256684,86.74249999999999
2024-W20,TX Irving,PM,Production,86.29,,86.653452263,86.665242013,86.818753167,85.846601636,85.006235476,84.210658867,83.540599854,86.5525
2024-W21,TX Irving,PM,Production,87.25,,86.52091582,86.281429202,86.838359441,86.265563933,86.152497803,86.38887479,86.925795053,86.4475
2024-W22,TX Irving,PM,Production,89.84,,85.736842105,86.638173434,86.735212545,86.273978673,86.233156541,86.307184816,86.286919831,85.715
2024-W23,TX Irving,PM,Production,84.63,,86.030061892,86.604469016,86.834406423,86.665660114,86.848300259,87.064832364,87.250172295,86.0025
2024-W24,TX Irving,PM,Production,85.18,,87.574483,86.672890652,87.40784529,87.922163221,88.635462365,89.280484981,89.844851904,87.5775
2024-W25,TX Irving,PM,Production,83.64,,87.006838506,86.434885091,86.875787113,86.618796038,86.243078952,85.567449879,84.631728045,87.0025
2024-W26,TX Irving,PM,Production,85.13,,86.675684816,86.652953948,86.50801853,85.996152529,85.570152121,85.249491583,85.180649112,86.72500000000001
2024-W27,TX Irving,PM,Production,83.87,,85.784148398,86.107008974,85.946190625,85.069537179,84.436809265,83.983071465,83.6400818,85.82249999999999
2024-W28,TX Irving,PM,Production,80.9,,84.655726611,85.922551253,85.792097495,85.093654922,84.842470859,84.890412094,85.132237312,84.645
2024-W29,TX Irving,PM,Production,83.2,,84.486336908,85.392475615,85.448621441,84.639093844,84.283725004,84.087663371,83.865939205,84.455
2024-W30,TX Irving,PM,Production,85.59,,83.393829401,83.939216832,84.578075793,83.158395806,82.241965837,81.515335612,80.896399706,83.385
2024-W31,TX Irving,PM,Production,88.91,,83.283994474,83.727194808,84.368481772,83.173227885,82.752676317,82.784559967,83.203125,83.275
2024-W32,TX Irving,PM,Production,83.76,,83.284641068,83.690258553,84.579288952,84.084691982,84.434054869,85.040569891,85.587188612,83.39000000000001
2024-W33,TX Irving,PM,Production,84.82,,84.705399302,84.64186416,85.479082192,86.173770691,87.311870084,88.254392657,88.913362702,84.65
2024-W34,TX Irving,PM,Production,85.64,,85.557200254,84.402549844,85.154527386,85.225909204,85.215491938,84.711272904,83.757178015,85.365
2024-W35,TX Irving,PM,Production,86.92,,85.783854654,84.580528224,85.074840408,85.037515816,84.954554025,84.804807602,84.82252142,85.77
2024-W36,TX Irving,PM,Production,80.72,,85.778071771,85.430140329,85.21812856,85.320193382,85.403103384,85.497201576,85.644104803,85.7825
2024-W37,TX Irving,PM,Production,88.7,,85.409475996,85.970654628,85.599747574,85.985797894,86.310272342,86.620066813,86.915334517,85.285
2024-W38,TX Irving,PM,Production,85.58,,84.574624669,85.098666667,84.554027344,83.863998653,82.996768423,81.938540734,80.71995119,84.525
2024-W39,TX Irving,PM,Production,85.41,,85.56998557,85.219257896,85.484399193,85.897141371,86.506999334,87.420947854,88.700564972,85.495
2024-W40,TX Irving,PM,Production,82.67,,85.551044956,85.450232282,85.502548939,85.774999277,85.972357052,85.981112776,85.576303928,85.48
2024-W41,TX Irving,PM,Production,85.15,,85.164835165,85.545517721,85.483636324,85.630792999,85.636931205,85.523364468,85.408805031,85.1025
2024-W42,TX Irving,PM,Production,84.54,,85.796545106,85.12526096,84.991402463,84.578138013,83.988844194,83.326072073,82.673637043,85.59
2024-W43,TX Irving,PM,Production,85.35,,84.793650794,84.818209908,85.027407234,84.832606816,84.746940662,84.8561949,85.148514851,84.7025
2024-W44,TX Irving,PM,Production,84.78,,84.537051543,85.462600453,84.926581892,84.713481836,84.621051443,84.602585051,84.535452323,84.44250000000001
2024-W45,TX Irving,PM,Production,86.9,,84.536082474,84.847542004,85.014971824,84.973147171,85.061809437,85.200746348,85.345838218,84.4275
2024-W46,TX Irving,PM,Production,87.38,,84.962183005,84.718775848,84.967966833,84.89647608,84.89440832,84.865522617,84.775742262,84.955
2024-W47,TX Irving,PM,Production,87.58,,85.363198009,84.946797413,85.333808518,85.660051093,86.061748636,86.472673885,86.901595745,85.3925
2024-W48,TX Irving,PM,Production,86.0,,86.052084998,85.627509523,85.717255703,86.317658708,86.835008325,87.193303833,87.380627558,86.10249999999999
2024-W49,TX Irving,PM,Production,88.52,,86.598465473,85.999782774,86.039343834,86.774633069,87.255595641,87.492090963,87.576219512,86.66
2024-W50,TX Irving,PM,Production,89.02,,87.053140097,86.283081285,86.034576943,86.549302087,86.639903478,86.409803908,86.002239642,86.965
2024-W51,TX Irving,PM,Production,88.92,,87.469437653,86.829268293,86.486969619,87.342669438,87.824356217,88.170643436,88.52061439,87.37
2024-W52,TX Irving,PM,Production,88.54,,87.910447761,87.610966057,86.960225279,88.020622254,88.559584474,88.858884228,89.022435897,87.78
2025-W01,TX Irving,PM,Production,73.85,,88.266315096,87.965616046,87.312215738,88.367948617,88.770817857,88.905127659,88.917306053,88.115
2025-W02,TX Irving,PM,Production,79.18,,88.779342723,88.15158546,87.439037793,88.410319703,88.670550198,88.659256035,88.53820598,88.75
2025-W03,TX Irving,PM,Production,85.8,,85.39497079,86.121641668,85.209217397,82.784594682,79.472826012,76.283970343,73.851203501,85.0825
2025-W04,TX Irving,PM,Production,85.03,,81.999074503,84.471867196,83.592017982,80.855763726,79.257203462,78.837400303,79.179424372,82.6225
2025-W05,TX Irving,PM,Production,80.87,,81.558935361,84.067085954,84.135182566,83.15167508,83.452062571,84.484848129,85.804416404,81.8425
2025-W06,TX Irving,PM,Production,82.06,,81.92327023,83.496900826,84.36993309,84.039389695,84.477547001,84.934265899,85.02994012,80.965
2025-W07,TX Irving,PM,Production,44.33,,82.630995287,82.119129439,83.396443519,82.51613949,82.11039084,81.565981588,80.870773506,82.72
2025-W08,TX Irving,PM,Production,84.05,,83.237765035,81.724069281,83.082110062,82.328404536,82.083262254,81.958141325,82.064650678,83.44
2025-W09,TX Irving,PM,Production,88.5,,79.17373208,80.257599176,79.943032026,75.810341041,70.492975184,61.631662332,44.328097731,73.07249999999999
2025-W10,TX Irving,PM,Production,87.85,,78.512259775,81.000211461,80.751939382,79.180746585,79.306912642,81.078135825,84.054834055,72.8275
2025-W11,TX Irving,PM,Production,85.55,,80.733782347,81.583316041,82.599318375,83.509533978,85.503632967,87.36082464,88.498583569,74.735
2025-W12,TX Irving,PM,Production,86.53,,82.439478585,82.004869271,83.741325097,85.329240322,86.937241213,87.750602332,87.849331713,76.1825
2025-W13,TX Irving,PM,Production,88.2,,86.687510285,82.819794585,84.056465458,85.405869797,86.182276512,86.084056451,85.546875,86.48749999999998
2025-W14,TX Irving,PM,Production,83.32,,87.232,83.700816177,84.575728204,85.874361786,86.398842994,86.450301378,86.529826812,87.1075
2025-W15,TX Irving,PM,Production,89.58,,87.097855228,86.906459042,85.299653754,86.799560627,87.474031181,87.843159529,88.199595415,87.0325
2025-W16,TX Irving,PM,Production,89.46,,86.080117066,86.88893895,84.979478675,85.620861835,85.24922338,84.429376773,83.318777293,85.89999999999999
2025-W17,TX Irving,PM,Production,85.72,,87.084673098,87.00140779,85.896942705,87.24567354,87.946602005,88.669766855,89.581856839,86.9075
2025-W18,TX Irving,PM,Production,87.51,,87.850294985,87.244342249,86.596866896,88.134299104,88.860370481,89.301963677,89.458483755,87.64
2025-W19,TX Irving,PM,Production,84.7,,87.182340939,87.240602395,86.418332303,87.141283495,86.938841581,86.412731609,85.724137931,87.02
2025-W20,TX Irving,PM,Production,93.66,,88.057813911,87.418841112,86.620471312,87.280931556,87.267977752,87.270674227,87.50969744,88.0675
2025-W21,TX Irving,PM,Production,94.46,,86.847905952,86.825,86.251831059,86.265910329,85.735307344,85.211240303,84.696969697,86.8475
2025-W22,TX Irving,PM,Production,84.21,,87.781954887,88.38097585,87.630712163,89.109390579,90.387917865,91.904596927,93.655828707,87.8975
2025-W23,TX Irving,PM,Production,83.91,,89.990224829,89.119496855,88.90660395,91.182928572,92.796572432,93.938122692,94.457831325,90.08250000000001
2025-W24,TX Irving,PM,Production,84.56,,89.21859545,88.285860919,88.027400797,88.469249194,87.70257247,86.186652728,84.214808788,89.25750000000001
2025-W25,TX Irving,PM,Production,79.68,,89.117706441,88.071938641,87.251290053,86.683748554,85.443869512,84.368338369,83.908045977,89.05999999999999
2025-W26,TX Irving,PM,Production,77.62,,86.828670615,87.603637336,86.743543518,85.852364686,84.9200862,84.524703107,84.564315353,86.785
2025-W27,TX Irving,PM,Production,80.83,,83.112856552,86.846405229,85.411072884,83.435532227,81.805295879,80.663081569,79.679595278,83.09
2025-W28,TX Irving,PM,Production,68.97,,81.419753086,84.101445323,83.858881489,81.063721843,79.248914183,78.203124885,77.617905675,81.44250000000001
2025-W29,TX Irving,PM,Production,83.12,,80.647806478,81.788395904,83.259980925,80.967929898,80.196706988,80.29983916,80.825242718,80.6725
2025-W30,TX Irving,PM,Production,90.06,,76.826507512,79.291403461,80.524324409,76.275720126,73.567455048,71.313677675,68.971332209,76.775
2025-W31,TX Irving,PM,Production,100.97,,77.658697444,79.138478531,81.023423914,78.967507915,79.249711245,80.732420545,83.121289228,77.63499999999999
2025-W32,TX Irving,PM,Production,103.17,,80.704697987,80.0,82.759406244,83.331928237,85.68649007,88.174798659,90.059982862,80.745
2025-W33,TX Irving,PM,Production,102.45,,85.607196402,83.384572387,86.211671808,90.20690342,94.73112388,98.349712035,100.967458223,85.78
2025-W34,TX Irving,PM,Production,98.47,,94.258064516,87.669683258,89.529832793,95.393304108,99.819912563,102.221877822,103.170522708,94.33
2025-W35,TX Irving,PM,Production,101.24,,99.162371134,91.36875089,92.099632212,98.241149663,101.409068888,102.402874195,102.447257384,99.16250000000001
2025-W36,TX Irving,PM,Production,92.74,,101.225438411,96.369543721,93.418942751,98.336989784,99.60754493,99.226261801,98.47266881,101.26500000000001
2025-W37,TX Irving,PM,Production,98.52,,101.289134438,99.415936587,95.074484249,99.548000913,100.609730728,100.851767335,101.239349342,101.3325
2025-W38,TX Irving,PM,Production,87.19,,98.563840252,99.661567619,94.563964017,96.664291479,95.740442789,94.278680065,92.736610418,98.725
2025-W39,TX Irving,PM,Production,95.54,,97.676633022,99.263448639,95.407746318,97.429427367,97.424546509,97.676588336,98.5218034,97.74249999999999
2025-W40,TX Irving,PM,Production,85.56,,94.815090132,96.555697823,93.657618881,93.223483165,91.22415336,89.260475665,87.190684134,94.9225
2024-W12,TX Irving,PM,Quality,82.93,,,,92.121212121,92.121212121,92.121212121,92.121212121,92.121212121,89.93
2024-W13,TX Irving,PM,Quality,82.72,,,,92.121212121,92.121212121,92.121212121,92.121212121,92.121212121,91.025
2024-W14,TX Irving,PM,Quality,83.54,,,,90.291262136,88.456865128,86.618004866,84.774665043,82.926829268,88.32666666666667
2024-W15,TX Irving,PM,Quality,76.77,,86.875,,88.796882611,86.182440695,84.290623466,83.13223344,82.716049383,86.92500000000001
2024-W16,TX Irving,PM,Quality,81.08,,85.362095532,,87.778541278,85.149005802,83.848384838,83.460047329,83.544303797,85.3275
2024-W17,TX Irving,PM,Quality,83.92,,81.533646322,84.679958027,85.664859077,81.879275776,79.657769489,78.138063496,76.774193548,81.49000000000001
2024-W18,TX Irving,PM,Quality,79.45,,81.059390048,83.298319328,84.809993871,81.573392604,80.491491149,80.467989413,81.081081081,81.0275
2024-W19,TX Irving,PM,Quality,84.56,,81.291390728,81.827956989,84.645659412,82.467402986,82.497992884,83.201403545,83.916083916,81.3275
2024-W20,TX Irving,PM,Quality,73.97,,80.236486486,81.25,83.658703149,81.280235184,80.672625352,80.19496899,79.452054795,80.30499999999999
2024-W21,TX Irving,PM,Quality,84.72,,82.252559727,81.535038932,83.835298116,82.597180887,83.025142685,83.705729561,84.563758389,82.2525
2024-W22,TX Irving,PM,Quality,87.25,,80.479452055,79.932356257,81.932872731,79.18381958,77.621307616,75.944027742,73.97260274,80.47500000000001
2024-W23,TX Irving,PM,Quality,84.4,,80.683760684,81.278538813,82.468768477,81.36680037,81.849579462,82.942608436,84.722222222,80.675
2024-W24,TX Irving,PM,Quality,85.03,,82.653061224,82.326111745,83.420058613,83.746858407,85.123104924,86.408143343,87.248322148,82.625
2024-W25,TX Irving,PM,Quality,91.22,,82.586206897,82.4,83.606263084,84.000208224,84.695354264,84.815396565,84.397163121,82.58500000000001
2024-W26,TX Irving,PM,Quality,92.36,,85.370051635,83.333333333,83.890299906,84.417530659,84.900460917,84.991386909,85.034013605,85.35
2024-W27,TX Irving,PM,Quality,87.12,,87.008547009,84.457142857,85.357202364,87.163034852,88.714339917,89.984177997,91.216216216,86.97500000000001
2024-W28,TX Irving,PM,Quality,92.97,,88.275862069,87.514318442,86.728825349,89.220008724,90.884007825,91.876220158,92.361111111,88.2525
2024-W29,TX Irving,PM,Quality,88.71,,88.966725044,87.921022067,86.800738459,88.429224302,88.713296063,88.144159699,87.121212121,88.9325
2024-W30,TX Irving,PM,Quality,93.14,,90.942028986,88.80952381,87.921883035,90.147306404,91.194547448,91.96476227,92.96875,90.9175
2024-W31,TX Irving,PM,Quality,93.81,,90.340909091,89.550425273,88.064002105,89.602019339,89.739830689,89.382803182,88.709677419,90.28999999999999
2024-W32,TX Irving,PM,Quality,93.64,,90.329218107,90.87403599,88.857809997,90.811446187,91.595709435,92.25642185,93.137254902,90.48499999999999
2024-W33,TX Irving,PM,Quality,91.53,,92.077087794,91.251682369,89.738913435,91.970460262,92.926016421,93.509701185,93.805309735,92.1575
2024-W34,TX Irving,PM,Quality,85.0,,92.204899777,91.396332863,90.433076156,92.613136051,93.348211925,93.610714795,93.636363636,92.325
2024-W35,TX Irving,PM,Quality,107.2,,93.002257336,92.230215827,90.643662829,92.169142673,92.228133685,91.920551339,91.525423729,93.03
2024-W36,TX Irving,PM,Quality,77.42,,90.889370933,90.829694323,89.532829974,89.237463653,87.821006885,86.351334488,85.0,90.995
2024-W37,TX Irving,PM,Quality,85.04,,94.503171247,94.186046512,93.136994339,96.695275067,99.711427144,103.183947856,107.2,94.3425
2024-W38,TX Irving,PM,Quality,86.36,,90.349075975,91.408450704,89.963717942,88.849285195,86.259591299,82.567576765,77.419354839,90.2875
2024-W39,TX Irving,PM,Quality,80.62,,88.709677419,89.917127072,88.952329529,87.287365225,85.51881178,84.554486783,85.039370079,88.665
2024-W40,TX Irving,PM,Quality,93.28,,88.976377953,88.739946381,88.407063314,86.903774923,86.035863325,86.014204426,86.363636364,89.00500000000001
2024-W41,TX Irving,PM,Quality,90.0,,82.421875,86.922060766,86.81347154,84.368492596,82.790534355,81.711498599,80.620155039,82.36
2024-W42,TX Irving,PM,Quality,84.68,,86.193293886,88.227513228,88.047592184,87.779158599,88.874758817,90.805563646,93.277310924,86.325
2024-W43,TX Irving,PM,Quality,90.84,,87.450980392,85.413929041,88.451354276,88.691352185,89.56462392,90.152140888,90.0,87.565
2024-W44,TX Irving,PM,Quality,82.96,,87.051792829,86.596583443,87.704870334,87.10572761,86.662502438,85.80193824,84.677419355,87.14500000000001
2024-W45,TX Irving,PM,Quality,82.48,,89.682539683,87.581699346,88.354120905,88.637479396,89.213287731,89.870386751,90.839694656,89.7
2024-W46,TX Irving,PM,Quality,84.85,,87.115384615,86.979166667,87.218721633,86.291948857,85.391944186,84.301285962,82.962962963,87.12
2024-W47,TX Irving,PM,Quality,83.46,,85.199240987,87.242268041,86.220023519,84.724213376,83.622510826,82.839156381,82.481751825,85.24
2024-W48,TX Irving,PM,Quality,88.62,,85.23364486,85.931558935,85.942285584,84.773655658,84.351042639,84.435995952,84.848484848,85.2825
2024-W49,TX Irving,PM,Quality,73.64,,83.426443203,84.848484848,85.437572655,84.246965316,83.81605206,83.65397319,83.458646617,83.4375
2024-W50,TX Irving,PM,Quality,93.55,,84.761904762,85.461441214,86.042566092,85.915359877,86.605432848,87.561717867,88.617886179,84.85249999999999
2024-W51,TX Irving,PM,Quality,81.51,,82.591876209,82.636248416,83.567594895,81.004203558,78.780773185,76.357504093,73.643410853,82.6425
2024-W52,TX Irving,PM,Quality,64.1,,84.675834971,84.318766067,85.498316759,85.904794622,87.522405104,90.017695195,93.548387097,84.8175
2025-W01,TX Irving,PM,Quality,67.94,,84.242424242,84.210526316,84.747617555,84.215730127,83.99579511,83.279754601,81.512605042,84.33
2025-W02,TX Irving,PM,Quality,84.21,,78.323108384,80.939597315,80.867021147,76.440696987,72.247620255,68.020635186,64.102564103,78.2
2025-W03,TX Irving,PM,Quality,93.64,,76.782077393,78.196500673,78.174348974,72.877894322,69.562971917,67.953910442,67.938931298,76.775
2025-W04,TX Irving,PM,Quality,99.12,,74.6,77.556440903,79.436299954,77.579793171,78.536425846,81.051244539,84.210526316,74.44
