WEEK_BEGIN,WORK_LOCATION,SHIFT_TIME,DEPARTMENT_GROUP,ACTUAL_ATTENDANCE_RATE,GREYKITE_FORECAST,MOVING_AVG_4WEEK_FORECAST,TRAINING_WEEKS_USED,TRAINING_END_DATE,GAP_WEEKS
2025-06-10,CO Aurora,AM,Warehouse,78.26,,86.41999999999999,66,2025-05-27,1
2025-06-10,CO Aurora,PM,Production,91.67,,90.1775,175,2025-05-27,1
2025-06-10,CO Aurora,PM,Quality,83.33,,85.4175,66,2025-05-27,1
2025-06-10,CO Aurora,PM,Shipping,83.33,,87.5,66,2025-05-27,1
2025-06-10,CO Aurora,PM,Warehouse,100.0,,88.125,66,2025-05-27,1
2025-06-10,NJ Newark Lister Ave,AM,Production,89.21,,91.6125,177,2025-05-27,1
2025-06-10,NJ Newark Lister Ave,AM,Quality,75.38,,84.27250000000001,66,2025-05-27,1
2025-06-10,NJ Newark Lister Ave,AM,Shipping,86.8,,90.83000000000001,66,2025-05-27,1
2025-06-10,NJ Newark Lister Ave,AM,Warehouse,91.59,,89.8925,66,2025-05-27,1
2025-06-10,NJ Newark Lister Ave,PM,Production,88.05,,90.0575,177,2025-05-27,1
2025-06-10,NJ Newark Lister Ave,PM,Quality,88.89,,94.0925,66,2025-05-27,1
2025-06-10,NJ Newark Lister Ave,PM,Shipping,85.78,,84.225,66,2025-05-27,1
2025-06-10,NJ Newark Lister Ave,PM,Warehouse,85.12,,86.39750000000001,66,2025-05-27,1
2025-06-10,NJ Swedesboro Commerce Blvd,AM,Production,88.07,,91.245,175,2025-05-27,1
2025-06-10,NJ Swedesboro Commerce Blvd,AM,Quality,76.56,,86.46499999999999,66,2025-05-27,1
2025-06-10,NJ Swedesboro Commerce Blvd,AM,Shipping,82.14,,90.0925,66,2025-05-27,1
2025-06-10,NJ Swedesboro Commerce Blvd,AM,Warehouse,88.17,,88.92,66,2025-05-27,1
2025-06-10,NJ Swedesboro Commerce Blvd,PM,Production,88.78,,90.21,175,2025-05-27,1
2025-06-10,NJ Swedesboro Commerce Blvd,PM,Quality,91.67,,86.93,66,2025-05-27,1
2025-06-10,NJ Swedesboro Commerce Blvd,PM,Shipping,100.0,,88.82249999999999,66,2025-05-27,1
2025-06-10,NJ Swedesboro Commerce Blvd,PM,Warehouse,86.27,,90.51,66,2025-05-27,1
2025-06-10,TX Irving,AM,Production,79.32,,87.18249999999999,177,2025-05-27,1
2025-06-10,TX Irving,AM,Quality,84.06,,86.485,66,2025-05-27,1
2025-06-10,TX Irving,AM,Shipping,85.29,,80.94,66,2025-05-27,1
2025-06-10,TX Irving,AM,Warehouse,84.01,,83.47999999999999,66,2025-05-27,1
2025-06-10,TX Irving,PM,Production,79.68,,89.05999999999999,177,2025-05-27,1
2025-06-10,TX Irving,PM,Quality,85.96,,93.07000000000001,66,2025-05-27,1
2025-06-10,TX Irving,PM,Shipping,78.26,,89.42,66,2025-05-27,1
2025-06-10,TX Irving,PM,Warehouse,88.84,,90.47,66,2025-05-27,1
2025-06-17,AZ Phoenix,AM,Production,87.55,,86.5825,178,2025-06-03,1
2025-06-17,AZ Phoenix,AM,Quality,90.22,,85.805,67,2025-06-03,1
2025-06-17,AZ Phoenix,AM,Shipping,86.67,,83.9875,67,2025-06-03,1
2025-06-17,AZ Phoenix,AM,Warehouse,85.48,,92.0725,67,2025-06-03,1
2025-06-17,AZ Phoenix,PM,Production,86.58,,88.69999999999999,178,2025-06-03,1
2025-06-17,AZ Phoenix,PM,Quality,85.0,,79.83250000000001,67,2025-06-03,1
2025-06-17,AZ Phoenix,PM,Shipping,96.49,,92.865,67,2025-06-03,1
2025-06-17,AZ Phoenix,PM,Warehouse,92.19,,91.815,67,2025-06-03,1
2025-06-17,CO Aurora,AM,Production,83.78,,89.35,176,2025-06-03,1
2025-06-17,CO Aurora,AM,Quality,87.5,,89.2075,67,2025-06-03,1
2025-06-17,CO Aurora,AM,Shipping,88.89,,90.9725,67,2025-06-03,1
2025-06-17,CO Aurora,AM,Warehouse,84.38,,86.5475,67,2025-06-03,1
2025-06-17,CO Aurora,PM,Production,82.41,,89.93,176,2025-06-03,1
2025-06-17,CO Aurora,PM,Quality,91.67,,81.25,67,2025-06-03,1
2025-06-17,CO Aurora,PM,Shipping,88.89,,87.5,67,2025-06-03,1
2025-06-17,CO Aurora,PM,Warehouse,100.0,,85.9375,67,2025-06-03,1
2025-06-17,NJ Newark Lister Ave,AM,Production,93.77,,90.40499999999999,178,2025-06-03,1
2025-06-17,NJ Newark Lister Ave,AM,Quality,85.71,,85.47,67,2025-06-03,1
2025-06-17,NJ Newark Lister Ave,AM,Shipping,88.69,,91.965,67,2025-06-03,1
2025-06-17,NJ Newark Lister Ave,AM,Warehouse,87.16,,89.77,67,2025-06-03,1
2025-06-17,NJ Newark Lister Ave,PM,Production,91.66,,87.9575,178,2025-06-03,1
2025-06-17,NJ Newark Lister Ave,PM,Quality,92.36,,92.16499999999999,67,2025-06-03,1
2025-06-17,NJ Newark Lister Ave,PM,Shipping,87.44,,85.92,67,2025-06-03,1
2025-06-17,NJ Newark Lister Ave,PM,Warehouse,82.03,,88.5725,67,2025-06-03,1
2025-06-17,NJ Swedesboro Commerce Blvd,AM,Production,86.1,,90.7075,176,2025-06-03,1
2025-06-17,NJ Swedesboro Commerce Blvd,AM,Quality,86.36,,86.595,67,2025-06-03,1
2025-06-17,NJ Swedesboro Commerce Blvd,AM,Shipping,87.5,,90.8425,67,2025-06-03,1
2025-06-17,NJ Swedesboro Commerce Blvd,AM,Warehouse,83.52,,87.945,67,2025-06-03,1
2025-06-17,NJ Swedesboro Commerce Blvd,PM,Production,87.73,,90.32249999999999,176,2025-06-03,1
2025-06-17,NJ Swedesboro Commerce Blvd,PM,Quality,77.08,,91.05000000000001,67,2025-06-03,1
2025-06-17,NJ Swedesboro Commerce Blvd,PM,Shipping,92.86,,92.155,67,2025-06-03,1
2025-06-17,NJ Swedesboro Commerce Blvd,PM,Warehouse,77.78,,92.9575,67,2025-06-03,1
2025-06-17,TX Irving,AM,Production,79.36,,85.5925,178,2025-06-03,1
2025-06-17,TX Irving,AM,Quality,88.65,,86.86,67,2025-06-03,1
2025-06-17,TX Irving,AM,Shipping,86.72,,76.93,67,2025-06-03,1
2025-06-17,TX Irving,AM,Warehouse,82.93,,84.86250000000001,67,2025-06-03,1
2025-06-17,TX Irving,PM,Production,77.62,,86.785,178,2025-06-03,1
2025-06-17,TX Irving,PM,Quality,93.33,,90.55250000000001,67,2025-06-03,1
2025-06-17,TX Irving,PM,Shipping,84.62,,86.7225,67,2025-06-03,1
2025-06-17,TX Irving,PM,Warehouse,84.62,,89.64999999999999,67,2025-06-03,1
2025-06-24,AZ Phoenix,AM,Production,86.1,,86.78750000000001,179,2025-06-10,1
2025-06-24,AZ Phoenix,AM,Quality,85.87,,85.755,68,2025-06-10,1
2025-06-24,AZ Phoenix,AM,Shipping,79.25,,83.31,68,2025-06-10,1
2025-06-24,AZ Phoenix,AM,Warehouse,93.8,,92.3475,68,2025-06-10,1
2025-06-24,AZ Phoenix,PM,Production,85.81,,88.7,179,2025-06-10,1
2025-06-24,AZ Phoenix,PM,Quality,85.96,,80.8125,68,2025-06-10,1
2025-06-24,AZ Phoenix,PM,Shipping,84.62,,88.1975,68,2025-06-10,1
2025-06-24,AZ Phoenix,PM,Warehouse,92.11,,95.135,68,2025-06-10,1
2025-06-24,CO Aurora,AM,Production,88.54,,88.735,177,2025-06-10,1
2025-06-24,CO Aurora,AM,Quality,94.44,,86.935,68,2025-06-10,1
2025-06-24,CO Aurora,AM,Shipping,100.0,,93.75,67,2025-06-03,1
2025-06-24,CO Aurora,AM,Warehouse,84.09,,83.95249999999999,68,2025-06-10,1
2025-06-24,CO Aurora,PM,Production,83.33,,90.22749999999999,177,2025-06-10,1
2025-06-24,CO Aurora,PM,Quality,83.33,,79.16499999999999,68,2025-06-10,1
2025-06-24,CO Aurora,PM,Shipping,91.67,,89.5825,68,2025-06-10,1
2025-06-24,CO Aurora,PM,Warehouse,85.71,,89.0625,68,2025-06-10,1
2025-06-24,NJ Newark Lister Ave,AM,Production,87.76,,89.65499999999999,179,2025-06-10,1
2025-06-24,NJ Newark Lister Ave,AM,Quality,87.83,,82.15,68,2025-06-10,1
2025-06-24,NJ Newark Lister Ave,AM,Shipping,92.09,,89.81,68,2025-06-10,1
2025-06-24,NJ Newark Lister Ave,AM,Warehouse,89.67,,91.4625,68,2025-06-10,1
2025-06-24,NJ Newark Lister Ave,PM,Production,87.2,,87.3,179,2025-06-10,1
2025-06-24,NJ Newark Lister Ave,PM,Quality,87.84,,90.0725,68,2025-06-10,1
2025-06-24,NJ Newark Lister Ave,PM,Shipping,88.89,,87.45750000000001,68,2025-06-10,1
2025-06-24,NJ Newark Lister Ave,PM,Warehouse,89.81,,87.7025,68,2025-06-10,1
2025-06-24,NJ Swedesboro Commerce Blvd,AM,Production,91.3,,90.0075,177,2025-06-10,1
2025-06-24,NJ Swedesboro Commerce Blvd,AM,Quality,96.92,,86.985,68,2025-06-10,1
2025-06-24,NJ Swedesboro Commerce Blvd,AM,Shipping,84.0,,86.3775,68,2025-06-10,1
2025-06-24,NJ Swedesboro Commerce Blvd,AM,Warehouse,81.71,,87.515,68,2025-06-10,1
2025-06-24,NJ Swedesboro Commerce Blvd,PM,Production,91.18,,89.5,177,2025-06-10,1
2025-06-24,NJ Swedesboro Commerce Blvd,PM,Quality,80.85,,88.9675,68,2025-06-10,1
2025-06-24,NJ Swedesboro Commerce Blvd,PM,Shipping,96.43,,94.7875,68,2025-06-10,1
2025-06-24,NJ Swedesboro Commerce Blvd,PM,Warehouse,72.88,,92.07499999999999,68,2025-06-10,1
2025-06-24,TX Irving,AM,Production,81.93,,82.625,179,2025-06-10,1
2025-06-24,TX Irving,AM,Quality,90.07,,86.2675,68,2025-06-10,1
2025-06-24,TX Irving,AM,Shipping,85.25,,75.9075,68,2025-06-10,1
2025-06-24,TX Irving,AM,Warehouse,74.8,,83.9675,68,2025-06-10,1
2025-06-24,TX Irving,PM,Production,80.83,,83.09,179,2025-06-10,1
2025-06-24,TX Irving,PM,Quality,95.05,,88.11999999999999,68,2025-06-10,1
2025-06-24,TX Irving,PM,Shipping,83.67,,84.005,68,2025-06-10,1
2025-06-24,TX Irving,PM,Warehouse,82.93,,88.47749999999999,68,2025-06-10,1
2025-07-01,AZ Phoenix,AM,Production,87.95,,86.735,180,2025-06-17,1
2025-07-01,AZ Phoenix,AM,Quality,81.52,,85.7825,69,2025-06-17,1
2025-07-01,AZ Phoenix,AM,Shipping,88.71,,82.9,69,2025-06-17,1
2025-07-01,AZ Phoenix,AM,Warehouse,91.41,,91.36250000000001,69,2025-06-17,1
2025-07-01,AZ Phoenix,PM,Production,88.36,,88.0425,180,2025-06-17,1
2025-07-01,AZ Phoenix,PM,Quality,73.21,,80.1875,69,2025-06-17,1
2025-07-01,AZ Phoenix,PM,Shipping,86.05,,90.8925,69,2025-06-17,1
2025-07-01,AZ Phoenix,PM,Warehouse,96.83,,95.2325,69,2025-06-17,1
2025-07-01,CO Aurora,AM,Production,84.87,,86.9925,178,2025-06-17,1
2025-07-01,CO Aurora,AM,Quality,88.89,,86.65,69,2025-06-17,1
2025-07-01,CO Aurora,AM,Shipping,75.0,,94.0975,68,2025-06-17,1
2025-07-01,CO Aurora,AM,Warehouse,88.64,,82.32,69,2025-06-17,1
2025-07-01,CO Aurora,PM,Production,83.95,,88.6075,178,2025-06-17,1
2025-07-01,CO Aurora,PM,Quality,75.0,,83.3325,69,2025-06-17,1
2025-07-01,CO Aurora,PM,Shipping,88.89,,90.9725,69,2025-06-17,1
2025-07-01,CO Aurora,PM,Warehouse,83.33,,92.1875,69,2025-06-17,1
2025-07-01,NJ Newark Lister Ave,AM,Production,90.31,,89.86249999999998,180,2025-06-17,1
2025-07-01,NJ Newark Lister Ave,AM,Quality,90.26,,82.0225,69,2025-06-17,1
2025-07-01,NJ Newark Lister Ave,AM,Shipping,92.66,,88.3375,69,2025-06-17,1
2025-07-01,NJ Newark Lister Ave,AM,Warehouse,91.67,,90.14,69,2025-06-17,1
2025-07-01,NJ Newark Lister Ave,PM,Production,87.3,,88.215,180,2025-06-17,1
2025-07-01,NJ Newark Lister Ave,PM,Quality,78.47,,90.76750000000001,69,2025-06-17,1
2025-07-01,NJ Newark Lister Ave,PM,Shipping,92.59,,87.87,69,2025-06-17,1
2025-07-01,NJ Newark Lister Ave,PM,Warehouse,88.57,,86.13749999999999,69,2025-06-17,1
2025-07-01,NJ Swedesboro Commerce Blvd,AM,Production,87.85,,88.31,178,2025-06-17,1
2025-07-01,NJ Swedesboro Commerce Blvd,AM,Quality,87.69,,85.955,69,2025-06-17,1
2025-07-01,NJ Swedesboro Commerce Blvd,AM,Shipping,91.67,,86.82499999999999,69,2025-06-17,1
2025-07-01,NJ Swedesboro Commerce Blvd,AM,Warehouse,89.87,,85.1,69,2025-06-17,1
2025-07-01,NJ Swedesboro Commerce Blvd,PM,Production,87.47,,88.7575,178,2025-06-17,1
2025-07-01,NJ Swedesboro Commerce Blvd,PM,Quality,69.57,,87.215,69,2025-06-17,1
2025-07-01,NJ Swedesboro Commerce Blvd,PM,Shipping,86.96,,95.275,69,2025-06-17,1
2025-07-01,NJ Swedesboro Commerce Blvd,PM,Warehouse,79.59,,87.6825,69,2025-06-17,1
2025-07-01,TX Irving,AM,Production,85.22,,81.675,180,2025-06-17,1
2025-07-01,TX Irving,AM,Quality,79.86,,86.645,69,2025-06-17,1
2025-07-01,TX Irving,AM,Shipping,81.62,,77.17,69,2025-06-17,1
2025-07-01,TX Irving,AM,Warehouse,74.48,,84.3725,69,2025-06-17,1
2025-07-01,TX Irving,PM,Production,68.97,,81.44250000000001,180,2025-06-17,1
2025-07-01,TX Irving,PM,Quality,76.92,,88.3925,69,2025-06-17,1
2025-07-01,TX Irving,PM,Shipping,70.87,,82.605,69,2025-06-17,1
2025-07-01,TX Irving,PM,Warehouse,72.73,,86.42500000000001,69,2025-06-17,1
2025-07-08,AZ Phoenix,AM,Production,84.81,,86.2975,181,2025-06-24,1
2025-07-08,AZ Phoenix,AM,Quality,85.71,,86.4175,70,2025-06-24,1
2025-07-08,AZ Phoenix,AM,Shipping,84.34,,84.1825,70,2025-06-24,1
2025-07-08,AZ Phoenix,AM,Warehouse,87.77,,92.9675,70,2025-06-24,1
2025-07-08,AZ Phoenix,PM,Production,88.03,,87.2825,181,2025-06-24,1
2025-07-08,AZ Phoenix,PM,Quality,83.64,,82.32249999999999,70,2025-06-24,1
2025-07-08,AZ Phoenix,PM,Shipping,90.48,,88.25750000000001,70,2025-06-24,1
2025-07-08,AZ Phoenix,PM,Warehouse,86.57,,94.39750000000001,70,2025-06-24,1
2025-07-08,CO Aurora,AM,Production,92.52,,87.42,179,2025-06-24,1
2025-07-08,CO Aurora,AM,Quality,91.67,,87.5325,70,2025-06-24,1
2025-07-08,CO Aurora,AM,Shipping,100.0,,97.2225,69,2025-06-24,1
2025-07-08,CO Aurora,AM,Warehouse,84.09,,82.39750000000001,70,2025-06-24,1
2025-07-08,CO Aurora,PM,Production,91.67,,87.27,179,2025-06-24,1
2025-07-08,CO Aurora,PM,Quality,83.33,,83.33250000000001,70,2025-06-24,1
2025-07-08,CO Aurora,PM,Shipping,100.0,,90.9725,70,2025-06-24,1
2025-07-08,CO Aurora,PM,Warehouse,85.71,,91.74,70,2025-06-24,1
2025-07-08,NJ Newark Lister Ave,AM,Production,90.68,,89.5125,181,2025-06-24,1
2025-07-08,NJ Newark Lister Ave,AM,Quality,84.54,,84.45249999999999,70,2025-06-24,1
2025-07-08,NJ Newark Lister Ave,AM,Shipping,92.69,,89.14999999999999,70,2025-06-24,1
2025-07-08,NJ Newark Lister Ave,AM,Warehouse,91.28,,89.64,70,2025-06-24,1
2025-07-08,NJ Newark Lister Ave,PM,Production,89.14,,87.33250000000001,181,2025-06-24,1
2025-07-08,NJ Newark Lister Ave,PM,Quality,89.51,,89.825,70,2025-06-24,1
2025-07-08,NJ Newark Lister Ave,PM,Shipping,92.0,,88.3225,70,2025-06-24,1
2025-07-08,NJ Newark Lister Ave,PM,Warehouse,92.37,,86.41499999999999,70,2025-06-24,1
2025-07-08,NJ Swedesboro Commerce Blvd,AM,Production,92.12,,88.47999999999999,179,2025-06-24,1
2025-07-08,NJ Swedesboro Commerce Blvd,AM,Quality,80.33,,88.00750000000001,70,2025-06-24,1
2025-07-08,NJ Swedesboro Commerce Blvd,AM,Shipping,90.48,,85.41,70,2025-06-24,1
2025-07-08,NJ Swedesboro Commerce Blvd,AM,Warehouse,97.06,,84.505,70,2025-06-24,1
2025-07-08,NJ Swedesboro Commerce Blvd,PM,Production,92.49,,88.815,179,2025-06-24,1
2025-07-08,NJ Swedesboro Commerce Blvd,PM,Quality,88.64,,85.83749999999999,70,2025-06-24,1
2025-07-08,NJ Swedesboro Commerce Blvd,PM,Shipping,92.86,,97.3225,70,2025-06-24,1
2025-07-08,NJ Swedesboro Commerce Blvd,PM,Warehouse,79.25,,82.7325,70,2025-06-24,1
2025-07-08,TX Irving,AM,Production,84.71,,81.0825,181,2025-06-24,1
2025-07-08,TX Irving,AM,Quality,85.42,,88.2125,70,2025-06-24,1
2025-07-08,TX Irving,AM,Shipping,82.26,,80.9825,70,2025-06-24,1
2025-07-08,TX Irving,AM,Warehouse,86.97,,82.045,70,2025-06-24,1
2025-07-08,TX Irving,PM,Production,83.12,,80.6725,181,2025-06-24,1
2025-07-08,TX Irving,PM,Quality,90.29,,89.74,70,2025-06-24,1
2025-07-08,TX Irving,PM,Shipping,87.3,,82.69,70,2025-06-24,1
2025-07-08,TX Irving,PM,Warehouse,89.18,,85.86500000000001,70,2025-06-24,1
2025-07-15,AZ Phoenix,AM,Production,84.17,,87.28999999999999,182,2025-07-01,1
2025-07-15,AZ Phoenix,AM,Quality,103.3,,84.9575,71,2025-07-01,1
2025-07-15,AZ Phoenix,AM,Shipping,86.67,,85.38250000000001,71,2025-07-01,1
2025-07-15,AZ Phoenix,AM,Warehouse,90.24,,91.88,71,2025-07-01,1
2025-07-15,AZ Phoenix,PM,Production,84.37,,87.84,182,2025-07-01,1
2025-07-15,AZ Phoenix,PM,Quality,84.21,,81.875,71,2025-07-01,1
2025-07-15,AZ Phoenix,PM,Shipping,72.34,,86.02000000000001,71,2025-07-01,1
2025-07-15,AZ Phoenix,PM,Warehouse,91.3,,94.835,71,2025-07-01,1
2025-07-15,CO Aurora,AM,Production,87.92,,85.825,180,2025-07-01,1
2025-07-15,CO Aurora,AM,Quality,88.89,,87.595,71,2025-07-01,1
2025-07-15,CO Aurora,AM,Shipping,100.0,,90.9725,70,2025-07-01,1
2025-07-15,CO Aurora,AM,Warehouse,84.62,,83.8425,71,2025-07-01,1
2025-07-15,CO Aurora,PM,Production,78.57,,85.34,180,2025-07-01,1
2025-07-15,CO Aurora,PM,Quality,83.33,,83.33250000000001,71,2025-07-01,1
2025-07-15,CO Aurora,PM,Shipping,100.0,,88.195,71,2025-07-01,1
2025-07-15,CO Aurora,PM,Warehouse,50.0,,92.25999999999999,71,2025-07-01,1
2025-07-15,NJ Newark Lister Ave,AM,Production,88.04,,90.2625,182,2025-07-01,1
2025-07-15,NJ Newark Lister Ave,AM,Quality,86.67,,84.795,71,2025-07-01,1
2025-07-15,NJ Newark Lister Ave,AM,Shipping,93.24,,90.06,71,2025-07-01,1
2025-07-15,NJ Newark Lister Ave,AM,Warehouse,88.46,,90.02250000000001,71,2025-07-01,1
2025-07-15,NJ Newark Lister Ave,PM,Production,91.73,,88.5525,182,2025-07-01,1
2025-07-15,NJ Newark Lister Ave,PM,Quality,95.0,,86.89000000000001,71,2025-07-01,1
2025-07-15,NJ Newark Lister Ave,PM,Shipping,89.37,,88.675,71,2025-07-01,1
2025-07-15,NJ Newark Lister Ave,PM,Warehouse,85.34,,86.3825,71,2025-07-01,1
2025-07-15,NJ Swedesboro Commerce Blvd,AM,Production,90.9,,88.33,180,2025-07-01,1
2025-07-15,NJ Swedesboro Commerce Blvd,AM,Quality,91.23,,86.88250000000001,71,2025-07-01,1
2025-07-15,NJ Swedesboro Commerce Blvd,AM,Shipping,86.36,,86.3275,71,2025-07-01,1
2025-07-15,NJ Swedesboro Commerce Blvd,AM,Warehouse,92.54,,85.8175,71,2025-07-01,1
2025-07-15,NJ Swedesboro Commerce Blvd,PM,Production,90.65,,88.79,180,2025-07-01,1
2025-07-15,NJ Swedesboro Commerce Blvd,PM,Quality,88.64,,79.79249999999999,71,2025-07-01,1
2025-07-15,NJ Swedesboro Commerce Blvd,PM,Shipping,92.86,,94.0625,71,2025-07-01,1
2025-07-15,NJ Swedesboro Commerce Blvd,PM,Warehouse,79.59,,79.13,71,2025-07-01,1
2025-07-15,TX Irving,AM,Production,88.91,,81.45750000000001,182,2025-07-01,1
2025-07-15,TX Irving,AM,Quality,80.85,,85.66,71,2025-07-01,1
2025-07-15,TX Irving,AM,Shipping,81.36,,84.72,71,2025-07-01,1
2025-07-15,TX Irving,AM,Warehouse,86.25,,79.055,71,2025-07-01,1
2025-07-15,TX Irving,PM,Production,90.06,,76.775,182,2025-07-01,1
2025-07-15,TX Irving,PM,Quality,91.35,,87.815,71,2025-07-01,1
2025-07-15,TX Irving,PM,Shipping,83.1,,79.355,71,2025-07-01,1
2025-07-15,TX Irving,PM,Warehouse,91.12,,82.28,71,2025-07-01,1
2025-07-22,AZ Phoenix,AM,Production,86.07,,86.60249999999999,183,2025-07-08,1
2025-07-22,AZ Phoenix,AM,Quality,91.21,,85.83,72,2025-07-08,1
2025-07-22,AZ Phoenix,AM,Shipping,85.48,,84.74249999999999,72,2025-07-08,1
2025-07-22,AZ Phoenix,AM,Warehouse,81.15,,89.615,72,2025-07-08,1
2025-07-22,AZ Phoenix,PM,Production,79.63,,87.195,183,2025-07-08,1
2025-07-22,AZ Phoenix,PM,Quality,89.47,,81.9525,72,2025-07-08,1
2025-07-22,AZ Phoenix,PM,Shipping,84.85,,89.41,72,2025-07-08,1
2025-07-22,AZ Phoenix,PM,Warehouse,86.89,,91.925,72,2025-07-08,1
2025-07-22,CO Aurora,AM,Production,91.21,,87.42750000000001,181,2025-07-08,1
2025-07-22,CO Aurora,AM,Quality,88.89,,90.625,72,2025-07-08,1
2025-07-22,CO Aurora,AM,Shipping,90.0,,90.9725,71,2025-07-08,1
2025-07-22,CO Aurora,AM,Warehouse,82.05,,85.3,72,2025-07-08,1
2025-07-22,CO Aurora,PM,Production,85.58,,85.34,181,2025-07-08,1
2025-07-22,CO Aurora,PM,Quality,75.0,,83.3325,72,2025-07-08,1
2025-07-22,CO Aurora,PM,Shipping,100.0,,92.3625,72,2025-07-08,1
2025-07-22,CO Aurora,PM,Warehouse,71.43,,88.6875,72,2025-07-08,1
2025-07-22,NJ Newark Lister Ave,AM,Production,90.29,,90.63,183,2025-07-08,1
2025-07-22,NJ Newark Lister Ave,AM,Quality,90.53,,87.08500000000001,72,2025-07-08,1
2025-07-22,NJ Newark Lister Ave,AM,Shipping,92.78,,91.5325,72,2025-07-08,1
2025-07-22,NJ Newark Lister Ave,AM,Warehouse,88.17,,89.945,72,2025-07-08,1
2025-07-22,NJ Newark Lister Ave,PM,Production,87.16,,88.82499999999999,183,2025-07-08,1
2025-07-22,NJ Newark Lister Ave,PM,Quality,103.6,,87.045,72,2025-07-08,1
2025-07-22,NJ Newark Lister Ave,PM,Shipping,82.68,,90.22999999999999,72,2025-07-08,1
2025-07-22,NJ Newark Lister Ave,PM,Warehouse,87.18,,88.195,72,2025-07-08,1
2025-07-22,NJ Swedesboro Commerce Blvd,AM,Production,93.14,,89.3425,181,2025-07-08,1
2025-07-22,NJ Swedesboro Commerce Blvd,AM,Quality,91.38,,87.825,72,2025-07-08,1
2025-07-22,NJ Swedesboro Commerce Blvd,AM,Shipping,95.24,,88.41250000000001,72,2025-07-08,1
2025-07-22,NJ Swedesboro Commerce Blvd,AM,Warehouse,81.82,,88.03999999999999,72,2025-07-08,1
2025-07-22,NJ Swedesboro Commerce Blvd,PM,Production,88.25,,89.7175,181,2025-07-08,1
2025-07-22,NJ Swedesboro Commerce Blvd,PM,Quality,93.18,,79.035,72,2025-07-08,1
2025-07-22,NJ Swedesboro Commerce Blvd,PM,Shipping,96.43,,92.2775,72,2025-07-08,1
2025-07-22,NJ Swedesboro Commerce Blvd,PM,Warehouse,85.37,,77.375,72,2025-07-08,1
2025-07-22,TX Irving,AM,Production,96.52,,82.805,183,2025-07-08,1
2025-07-22,TX Irving,AM,Quality,87.23,,86.0,72,2025-07-08,1
2025-07-22,TX Irving,AM,Shipping,83.76,,83.9625,72,2025-07-08,1
2025-07-22,TX Irving,AM,Warehouse,87.76,,79.795,72,2025-07-08,1
2025-07-22,TX Irving,PM,Production,100.97,,77.63499999999999,183,2025-07-08,1
2025-07-22,TX Irving,PM,Quality,85.58,,88.89750000000001,72,2025-07-08,1
2025-07-22,TX Irving,PM,Shipping,83.8,,81.61500000000001,72,2025-07-08,1
2025-07-22,TX Irving,PM,Warehouse,85.21,,82.36500000000001,72,2025-07-08,1
2025-07-29,AZ Phoenix,AM,Production,82.28,,85.7575,184,2025-07-15,1
2025-07-29,AZ Phoenix,AM,Quality,87.78,,89.1,73,2025-07-15,1
2025-07-29,AZ Phoenix,AM,Shipping,87.34,,84.7425,73,2025-07-15,1
2025-07-29,AZ Phoenix,AM,Warehouse,88.55,,90.80499999999999,73,2025-07-15,1
2025-07-29,AZ Phoenix,PM,Production,77.48,,86.6425,184,2025-07-15,1
2025-07-29,AZ Phoenix,PM,Quality,87.5,,81.755,73,2025-07-15,1
2025-07-29,AZ Phoenix,PM,Shipping,81.58,,83.3725,73,2025-07-15,1
2025-07-29,AZ Phoenix,PM,Warehouse,92.86,,91.7025,73,2025-07-15,1
2025-07-29,CO Aurora,AM,Production,87.57,,88.4625,182,2025-07-15,1
2025-07-29,CO Aurora,AM,Quality,87.88,,90.9725,73,2025-07-15,1
2025-07-29,CO Aurora,AM,Shipping,100.0,,93.75,72,2025-07-15,1
2025-07-29,CO Aurora,AM,Warehouse,77.27,,85.36,73,2025-07-15,1
2025-07-29,CO Aurora,PM,Production,94.0,,84.38000000000001,182,2025-07-15,1
2025-07-29,CO Aurora,PM,Quality,83.33,,81.2475,73,2025-07-15,1
2025-07-29,CO Aurora,PM,Shipping,100.0,,95.14,73,2025-07-15,1
2025-07-29,CO Aurora,PM,Warehouse,85.71,,76.1875,73,2025-07-15,1
2025-07-29,NJ Newark Lister Ave,AM,Production,93.62,,89.19749999999999,184,2025-07-15,1
2025-07-29,NJ Newark Lister Ave,AM,Quality,86.1,,87.325,73,2025-07-15,1
2025-07-29,NJ Newark Lister Ave,AM,Shipping,91.2,,92.66999999999999,73,2025-07-15,1
2025-07-29,NJ Newark Lister Ave,AM,Warehouse,98.33,,90.27,73,2025-07-15,1
2025-07-29,NJ Newark Lister Ave,PM,Production,87.57,,88.8425,184,2025-07-15,1
2025-07-29,NJ Newark Lister Ave,PM,Quality,109.77,,87.705,73,2025-07-15,1
2025-07-29,NJ Newark Lister Ave,PM,Shipping,92.25,,90.7125,73,2025-07-15,1
2025-07-29,NJ Newark Lister Ave,PM,Warehouse,85.47,,89.02250000000001,73,2025-07-15,1
2025-07-29,NJ Swedesboro Commerce Blvd,AM,Production,90.47,,90.54249999999999,182,2025-07-15,1
2025-07-29,NJ Swedesboro Commerce Blvd,AM,Quality,95.0,,89.0425,73,2025-07-15,1
2025-07-29,NJ Swedesboro Commerce Blvd,AM,Shipping,95.83,,88.1275,73,2025-07-15,1
2025-07-29,NJ Swedesboro Commerce Blvd,AM,Warehouse,80.82,,90.295,73,2025-07-15,1
