WEEK_BEGIN,WEEK_NUMBER,WORK_LOCATION,SHIFT_TIME,DEPARTMENT_GROUP,ACTUAL_ATTENDANCE_RATE,GREYKITE_FORECAST,MOVING_AVG_4WEEK_FORECAST,SIX_WEEK_ROLLING_AVG,EXPONENTIAL_SMOOTHING
1/2/25,2025-W02,NJ Swedesboro Commerce Blvd,PM,Warehouse,72.58,71.70543176,77.64706,82.53968048,77.16052246
1/2/25,2025-W02,TX Irving,AM,Production,76.12,87.51861525,90.38622,86.50475311,87.83444977
1/2/25,2025-W02,TX Irving,AM,Shipping,79.43,80.31933656163778,84.93976,83.53253937,77.5
1/2/25,2025-W02,TX Irving,AM,Warehouse,75.71,74.19496971055013,84.69827,83.95522308,71.73912811
1/2/25,2025-W02,TX Irving,PM,Production,81.32,87.02820653524554,86.887115,86.60917664,83.5869751
1/2/25,2025-W02,TX Irving,PM,Shipping,73.03,82.09706350040508,89.01099,90.5472641,77.94117737
1/2/25,2025-W02,TX Irving,PM,Warehouse,74.29,79.36662944923856,90.66959,91.48936462,87.06321716
1/9/25,2025-W03,AZ Phoenix,AM,Production,86.86,85.94083801317626,86.770096,86.52417755,94.00704956
1/9/25,2025-W03,AZ Phoenix,AM,Shipping,80.77,81.11196330018515,83.21678,84.37978363,85.74958038
1/9/25,2025-W03,AZ Phoenix,AM,Warehouse,81.82,81.39212326112869,77.68116,80.74712372,76.73226929
1/9/25,2025-W03,AZ Phoenix,PM,Production,81.59,84.98456163478605,80.04695,80.41619873,81.28304291
1/9/25,2025-W03,AZ Phoenix,PM,Shipping,83.33,87.61494490984802,82.77154,85.49222565,85.35295868
1/9/25,2025-W03,AZ Phoenix,PM,Warehouse,85.42,88.33101574108943,80.670105,82.96795654,82.41757965
1/9/25,2025-W03,CO Aurora,AM,Production,92.49,89.58243920897297,89.15254,85.40940857,87.20638275
1/9/25,2025-W03,CO Aurora,AM,Shipping,91.67,86.50532283049739,83.333336,86.1111145,84.90219879
1/9/25,2025-W03,CO Aurora,AM,Warehouse,86.67,88.88258890883867,83.98058,79.35483551,83.43534088
1/9/25,2025-W03,CO Aurora,PM,Production,90.27,88.74400350001501,81.22172,82.93051147,84.58892059
1/9/25,2025-W03,CO Aurora,PM,Shipping,75,69.15466933728925,79.6875,82.29166412,81.25
1/9/25,2025-W03,CO Aurora,PM,Warehouse,93.75,92.56948161465091,82.8125,84,84.25788116
1/9/25,2025-W03,NJ Newark Lister Ave,AM,Production,89.06,86.93949427,93.16573,89.19605255,91.35758972
1/9/25,2025-W03,NJ Newark Lister Ave,AM,Shipping,86.04,81.70153853625524,83.59074,83.68932343,84.71183014
1/9/25,2025-W03,NJ Newark Lister Ave,AM,Warehouse,86.92,85.26771267508059,81.21597,82.65060425,80.66914368
1/9/25,2025-W03,NJ Newark Lister Ave,PM,Production,89.7,86.99745306698888,85.661606,85.52522278,84.9233017
1/9/25,2025-W03,NJ Newark Lister Ave,PM,Shipping,87.63,87.81943648923811,73.28605,74.84519958,76.3323822
1/9/25,2025-W03,NJ Newark Lister Ave,PM,Warehouse,79.14,79.94904737903224,78.78788,81.17871094,80.10260773
1/9/25,2025-W03,NJ Swedesboro Commerce Blvd,AM,Production,81.34,87.19503343,84.07225,82.8993988,82.54023743
1/9/25,2025-W03,NJ Swedesboro Commerce Blvd,AM,Shipping,87.5,82.96459243533388,79.6875,82.29166412,76.47523499
1/9/25,2025-W03,NJ Swedesboro Commerce Blvd,AM,Warehouse,78.57,83.68361880933882,84.98583,84.76190186,85.53849792
1/9/25,2025-W03,NJ Swedesboro Commerce Blvd,PM,Production,93.56,89.61094725,87.5,88.7755127,86.52508545
1/9/25,2025-W03,NJ Swedesboro Commerce Blvd,PM,Shipping,95.45,87.91451506492449,79.545456,81.20301056,76.68460846
1/9/25,2025-W03,NJ Swedesboro Commerce Blvd,PM,Warehouse,71.43,72.64673963350187,78.039215,80.37135315,75.85491943
1/9/25,2025-W03,TX Irving,AM,Production,83.23,91.32634557111464,89.740524,86.69685364,88.58992767
1/9/25,2025-W03,TX Irving,AM,Shipping,86.61,87.30112077874486,83.12757,83.26639557,81.59861755
1/9/25,2025-W03,TX Irving,AM,Warehouse,71.63,76.68870687904506,84.10811,83.51648712,85.4553833
1/9/25,2025-W03,TX Irving,PM,Production,87.82,88.92559199530511,86.974625,87.23484039,87.02760315
1/9/25,2025-W03,TX Irving,PM,Shipping,97.75,88.74850478400288,86.446884,90.39408875,84.59265137
1/9/25,2025-W03,TX Irving,PM,Warehouse,102.16,97.65190659044023,92.341354,92.83101654,93.78661346
1/16/25,2025-W04,AZ Phoenix,AM,Production,88.17,86.34708717,86.066765,87.18573761,87.22425842
1/16/25,2025-W04,AZ Phoenix,AM,Shipping,83.65,82.27317824995032,81.83962,83.7461319,81.43423462
1/16/25,2025-W04,AZ Phoenix,AM,Warehouse,79.64,77.91925878617582,76.98987,79.86512756,80.98668671
1/16/25,2025-W04,AZ Phoenix,PM,Production,89.9,85.42218409,83.41346,81.81111908,83.51670837
1/16/25,2025-W04,AZ Phoenix,PM,Shipping,90.79,87.32496165308167,85.29412,84.34343719,87.65306091
1/16/25,2025-W04,AZ Phoenix,PM,Warehouse,86.46,80.53865453627489,83.11346,82.53424835,89.13043213
1/16/25,2025-W04,CO Aurora,AM,Production,82.52,87.38512203719466,88.505745,88.91372681,88.59529114
1/16/25,2025-W04,CO Aurora,AM,Shipping,91.67,95.73124068678288,85.416664,86.1111145,85.45254517
1/16/25,2025-W04,CO Aurora,AM,Warehouse,85.11,80.12227362315826,82.75862,81.04575348,82.72795868
1/16/25,2025-W04,CO Aurora,PM,Production,85.58,88.60204637503709,82.46014,84.02985382,89.2328186
1/16/25,2025-W04,CO Aurora,PM,Shipping,56.25,59.98995042592498,79.6875,80.20833588,80.67419434
1/16/25,2025-W04,CO Aurora,PM,Warehouse,81.82,78.83748508963986,85.15625,85.20407867,90.625
1/16/25,2025-W04,NJ Newark Lister Ave,AM,Production,83.67,88.83872336320955,91.82034,92.17607117,91.09616852
1/16/25,2025-W04,NJ Newark Lister Ave,AM,Shipping,84.13,84.07355636,83.511154,84.84848785,85.03459167
1/16/25,2025-W04,NJ Newark Lister Ave,AM,Warehouse,92.58,92.66683117143262,80.69853,83.49514771,84.22315979
1/16/25,2025-W04,NJ Newark Lister Ave,PM,Production,81.9,89.06309355948679,85.155396,85.5213089,84.98255157
1/16/25,2025-W04,NJ Newark Lister Ave,PM,Shipping,90.36,87.24570745862223,75.4902,76.13365173,85.10638428
1/16/25,2025-W04,NJ Newark Lister Ave,PM,Warehouse,82.42,79.01035450444178,79.245285,80.55555725,81.96337128
1/16/25,2025-W04,NJ Swedesboro Commerce Blvd,AM,Production,78.31,83.30771433870959,84.33814,84.98191833,88.36915588
1/16/25,2025-W04,NJ Swedesboro Commerce Blvd,AM,Shipping,75,77.97509906889101,81.25,84.375,96.875
1/16/25,2025-W04,NJ Swedesboro Commerce Blvd,AM,Warehouse,83.15,75.65405832968756,86.36364,86.74242401,86.25550079
1/16/25,2025-W04,NJ Swedesboro Commerce Blvd,PM,Production,81.39,89.01045383330954,86.5993,88.04193878,88.19018555
1/16/25,2025-W04,NJ Swedesboro Commerce Blvd,PM,Shipping,90.91,91.24636745872263,79.545456,83.96946716,95.45454407
1/16/25,2025-W04,NJ Swedesboro Commerce Blvd,PM,Warehouse,64.41,64.46368647061661,79.2,79.41176605,83.67546082
1/16/25,2025-W04,TX Irving,AM,Production,89.7,91.97303829409364,90.73945,90.63507843,93.37431335
1/16/25,2025-W04,TX Irving,AM,Shipping,98.45,94.45034233786956,83.47108,84.5013504,84.3928299
1/16/25,2025-W04,TX Irving,AM,Warehouse,89.15,82.39997843693169,84.13043,86.27167511,88.0792923
1/16/25,2025-W04,TX Irving,PM,Production,85.41,89.24284157374291,87.59437,87.59599304,88.77809906
1/16/25,2025-W04,TX Irving,PM,Shipping,84.69,89.68831614223097,85.33835,88.08933258,86.50829315
1/16/25,2025-W04,TX Irving,PM,Warehouse,94.76,96.77217008139539,92.374725,92.27405548,94.56350708
1/23/25,2025-W05,AZ Phoenix,AM,Production,79.05,88.84217718214008,80.46405,84.36785889,78.26499176
1/23/25,2025-W05,AZ Phoenix,AM,Shipping,88.46,88.74690309298045,77.96208,81.76100922,76.47058868
1/23/25,2025-W05,AZ Phoenix,AM,Warehouse,81.55,80.53025778246784,73.08249,77.42247772,73.16416168
1/23/25,2025-W05,AZ Phoenix,PM,Production,80.04,84.94092248597778,76.646706,78.20152283,78.53276825
1/23/25,2025-W05,AZ Phoenix,PM,Shipping,98.61,102.13329176140147,79.422386,80.78817749,70.35044861
1/23/25,2025-W05,AZ Phoenix,PM,Warehouse,89.58,92.38554958488547,75.2,78.125,80.04186249
1/23/25,2025-W05,CO Aurora,AM,Production,84.87,87.65650789047453,84.78114,88.139534,85.38387299
1/23/25,2025-W05,CO Aurora,AM,Shipping,91.67,93.61408787692599,81.25,84.72222137,84.36853027
1/23/25,2025-W05,CO Aurora,AM,Warehouse,89.58,92.81637242568755,79.39699,81.78807831,80.58554077
1/23/25,2025-W05,CO Aurora,PM,Production,89.62,92.33831126,83.03168,84.46455383,86.7179184
1/23/25,2025-W05,CO Aurora,PM,Shipping,81.25,83.56391623925498,79.6875,80.20833588,81.21011353
1/23/25,2025-W05,CO Aurora,PM,Warehouse,81.25,83.7849874,77.34375,79.6875,68.98902893
1/23/25,2025-W05,NJ Newark Lister Ave,AM,Production,89.36,90.91299588,86.374214,88.75172424,86.67424011
1/23/25,2025-W05,NJ Newark Lister Ave,AM,Shipping,89.59,93.75882797723018,80.710175,81.33419037,72.28665161
1/23/25,2025-W05,NJ Newark Lister Ave,AM,Warehouse,95.29,95.93353658377782,80.07414,81.23471832,80.06687927
1/23/25,2025-W05,NJ Newark Lister Ave,PM,Production,90.46,91.87130870786223,78.584366,81.23132324,65.7244873
1/23/25,2025-W05,NJ Newark Lister Ave,PM,Shipping,79.1,84.22300729,72.796936,72.33168793,54.89130402
1/23/25,2025-W05,NJ Newark Lister Ave,PM,Warehouse,80.49,85.39753649374437,75.836975,76.73744965,65.18332672
1/23/25,2025-W05,NJ Swedesboro Commerce Blvd,AM,Production,84.59,87.28302641848359,80.40299,82.75104523,70.90908813
1/23/25,2025-W05,NJ Swedesboro Commerce Blvd,AM,Shipping,89.29,88.81420463405877,76.5625,81.25,71.875
1/23/25,2025-W05,NJ Swedesboro Commerce Blvd,AM,Warehouse,79.31,82.71857839474865,82.436264,84.09091187,75
1/23/25,2025-W05,NJ Swedesboro Commerce Blvd,PM,Production,88.28,89.32604655434449,81.2336,85.17536163,74.96420288
1/23/25,2025-W05,NJ Swedesboro Commerce Blvd,PM,Shipping,95.45,103.4340630434068,80.681816,81.8181839,81.54171753
1/23/25,2025-W05,NJ Swedesboro Commerce Blvd,PM,Warehouse,84.31,82.35465302472761,73.87755,77.35848999,78.54434204
1/23/25,2025-W05,TX Irving,AM,Production,83.62,89.66678011673689,85.49537,87.89703369,80.71026611
1/23/25,2025-W05,TX Irving,AM,Shipping,98.48,105.28753610966258,79.87679,82.12824249,74.7967453
1/23/25,2025-W05,TX Irving,AM,Warehouse,90.09,96.45732985009161,81.07221,83.49022675,73.68421173
1/23/25,2025-W05,TX Irving,PM,Production,81.15,90.05228064,82.06764,84.44289398,75.38963318
1/23/25,2025-W05,TX Irving,PM,Shipping,106,106.12792776778484,78.24428,82.70676422,67.25358582
1/23/25,2025-W05,TX Irving,PM,Warehouse,101.82,103.63154127839138,83.708466,87.72563171,69.56340027
1/30/25,2025-W06,AZ Phoenix,AM,Production,82.17,88.56194715220695,80.15784,80.78224945,80.60266113
1/30/25,2025-W06,AZ Phoenix,AM,Shipping,100,103.44644200310283,77.0115,78.17337799,74.19855499
1/30/25,2025-W06,AZ Phoenix,AM,Warehouse,93.06,100.42648542026183,74.82419,74.64387512,77.01381683
1/30/25,2025-W06,AZ Phoenix,PM,Production,81.45,83.03321899,74.278984,76.37081146,64.36058807
1/30/25,2025-W06,AZ Phoenix,PM,Shipping,106.45,102.39133570598862,76.124565,78.30188751,78.45478058
1/30/25,2025-W06,AZ Phoenix,PM,Warehouse,98.8,103.9406855,74.35233,76.46047974,70.09346008
1/30/25,2025-W06,CO Aurora,AM,Production,88.83,89.60200961928665,84.42928,84.90162659,78.70370483
1/30/25,2025-W06,CO Aurora,AM,Shipping,90,80.82375682435574,82,83.78378296,81.96525574
1/30/25,2025-W06,CO Aurora,AM,Warehouse,110,113.3222687874448,75.62189,77.70491791,66.37263489
1/30/25,2025-W06,CO Aurora,PM,Production,90.99,91.40861018,85.42141,81.40929413,74.82875061
1/30/25,2025-W06,CO Aurora,PM,Shipping,86.67,82.10729912440576,78.46154,78.35051727,76.56684875
1/30/25,2025-W06,CO Aurora,PM,Warehouse,107.69,111.16444703353392,74.62687,76.76767731,66.94024658
1/30/25,2025-W06,NJ Newark Lister Ave,AM,Production,89.69,91.73748692435436,79.62918,83.7407608,76.85586548
1/30/25,2025-W06,NJ Newark Lister Ave,AM,Shipping,106.1,100.86649120304047,79.53488,79.92448425,76.4344101
1/30/25,2025-W06,NJ Newark Lister Ave,AM,Warehouse,100.48,100.30060375759196,79.35368,78.64427185,80.65581512
1/30/25,2025-W06,NJ Newark Lister Ave,PM,Production,88.62,90.06410946329704,72.34068,76.2875061,62.29349899
1/30/25,2025-W06,NJ Newark Lister Ave,PM,Shipping,103.53,98.40321463596358,68.97856,69.85294342,61.44519424
1/30/25,2025-W06,NJ Newark Lister Ave,PM,Warehouse,100.77,96.62098717728608,72.34637,73.06967926,68.70129395
1/30/25,2025-W06,NJ Swedesboro Commerce Blvd,AM,Production,100,95.36554695,76.89677,78.76332855,70.2231369
1/30/25,2025-W06,NJ Swedesboro Commerce Blvd,AM,Shipping,108.33,106.60823109159777,76.69173,77.66497803,70.2702713
1/30/25,2025-W06,NJ Swedesboro Commerce Blvd,AM,Warehouse,104.48,109.70390648095804,81.743866,82.10331726,73.52941132
1/30/25,2025-W06,NJ Swedesboro Commerce Blvd,PM,Production,91.74,90.55128493052992,77.84589,80.50147247,65.30944824
1/30/25,2025-W06,NJ Swedesboro Commerce Blvd,PM,Shipping,100,91.49678250267402,80.89888,78.19548798,78.70795441
1/30/25,2025-W06,NJ Swedesboro Commerce Blvd,PM,Warehouse,93.62,97.24806198500156,71.666664,73.04582214,67.70645905
1/30/25,2025-W06,TX Irving,AM,Production,84.78,87.74490822638401,81.862175,84.50154877,75.54772186
1/30/25,2025-W06,TX Irving,AM,Shipping,127.1,121.17907016228067,78.978386,80.3738327,77.74423981
1/30/25,2025-W06,TX Irving,AM,Warehouse,106.74,102.35682140664632,81.19022,80.42704773,81.22129822
1/30/25,2025-W06,TX Irving,PM,Production,81.91,88.26414700456895,77.94267,80.67306519,68.92507935
1/30/25,2025-W06,TX Irving,PM,Shipping,113.64,111.27502260869937,76.04562,78.94736481,69.56521606
1/30/25,2025-W06,TX Irving,PM,Warehouse,114.21,109.91541907873986,78.79397,82.09366608,65.83334351
2/6/25,2025-W07,AZ Phoenix,AM,Production,88.21,86.79850556610529,75.113,77.16861725,73.4022522
2/6/25,2025-W07,AZ Phoenix,AM,Shipping,112.5,105.57198625487898,74.040634,75.07598877,78.28239441
2/6/25,2025-W07,AZ Phoenix,AM,Warehouse,125.23,113.24891275873114,70.77131,70.3125,63.44647217
2/6/25,2025-W07,AZ Phoenix,PM,Production,83.18,83.39001058911946,72.446686,74.55909729,74.94122314
2/6/25,,AZ Phoenix,PM,Shipping,,105.85842364494879,,,
2/6/25,2025-W07,AZ Phoenix,PM,Warehouse,126.15,114.46661921176195,73.514854,74.7884903,74.5484848
2/6/25,2025-W07,CO Aurora,AM,Production,114.19,92.97667429360159,83.02603,83.27053833,82.80893707
2/6/25,2025-W07,CO Aurora,AM,Shipping,77.78,89.47305794167481,84.31373,81.33333588,84.61538696
2/6/25,2025-W07,CO Aurora,AM,Warehouse,120.59,109.62338406387667,72.9064,75.81699371,72.93497467
2/6/25,,CO Aurora,PM,Production,,91.62036459085475,,,
2/6/25,,CO Aurora,PM,Shipping,,67.53317261223414,,,
2/6/25,2025-W07,CO Aurora,PM,Warehouse,127.27,116.5071086007032,72.46377,75.24752808,77.77777863
2/6/25,2025-W07,NJ Newark Lister Ave,AM,Production,89.15,92.35526149104602,75.97616,80.88886261,75.81287384
2/6/25,,NJ Newark Lister Ave,AM,Shipping,,99.93014977448503,,,
2/6/25,,NJ Newark Lister Ave,AM,Warehouse,,93.52385613,,,
2/6/25,2025-W07,NJ Newark Lister Ave,PM,Production,84.85,90.23748906181177,69.62112,73.94394684,74.94252014
2/6/25,,NJ Newark Lister Ave,PM,Shipping,,97.12483086239561,,,
2/6/25,,NJ Newark Lister Ave,PM,Warehouse,,92.56143034802803,,,
2/6/25,2025-W07,NJ Swedesboro Commerce Blvd,AM,Production,127.47,97.09709371404414,77.72368,78.69055176,80.34902191
2/6/25,,NJ Swedesboro Commerce Blvd,AM,Shipping,,101.3496210309363,,,
2/6/25,2025-W07,NJ Swedesboro Commerce Blvd,AM,Warehouse,126.53,114.51631489039524,78.45744,79.78339386,80.57713318
2/6/25,,NJ Swedesboro Commerce Blvd,PM,Production,,91.89069543110159,,,
2/6/25,,NJ Swedesboro Commerce Blvd,PM,Shipping,,80.71957438216761,,,
2/6/25,2025-W07,NJ Swedesboro Commerce Blvd,PM,Warehouse,100,95.65561912656572,70.416664,71.00270844,69.67717743
2/6/25,2025-W07,TX Irving,AM,Production,90.07,88.56800138313284,80.07326,82.19010925,79.55713654
2/6/25,,TX Irving,AM,Shipping,,107.4208091304048,,,
2/6/25,,TX Irving,AM,Warehouse,,96.02544109904552,,,
2/6/25,2025-W07,TX Irving,PM,Production,85.04,87.43286800644455,76.32172,79.0136795,77.22763824
2/6/25,,TX Irving,PM,Shipping,,100.43469944721829,,,
2/6/25,,TX Irving,PM,Warehouse,,110.49672868441702,,,
2/13/25,2025-W08,AZ Phoenix,AM,Production,83.59,84.07749560711132,75.36649,79.92720795,83.67485046
2/13/25,2025-W08,AZ Phoenix,AM,Shipping,87,93.44628204,73.9819,76.94656372,80.7692337
2/13/25,2025-W08,AZ Phoenix,AM,Warehouse,83.93,94.25814485092582,70.491806,73.45050812,77.52045441
2/13/25,2025-W08,AZ Phoenix,PM,Production,85.64,82.77970694330186,72.31109,76.67549896,85.61320496
2/13/25,2025-W08,AZ Phoenix,PM,Shipping,98.61,97.70526977316612,75.57756,79.3181839,81.93536377
2/13/25,2025-W08,AZ Phoenix,PM,Warehouse,90.11,101.28435290623746,72.79412,76.81895447,78.70158386
2/13/25,2025-W08,CO Aurora,AM,Production,85.01,90.51203496195909,85.349396,86.8458252,87.49462128
2/13/25,2025-W08,CO Aurora,AM,Shipping,125,117.65599982671691,84.31373,84,85.62812805
2/13/25,2025-W08,CO Aurora,AM,Warehouse,68.09,82.84134947777461,73.5,76.92308044,80.14043427
2/13/25,2025-W08,CO Aurora,PM,Production,86.9,89.75479281839124,80,83.70043945,89.47368622
2/13/25,2025-W08,CO Aurora,PM,Shipping,50,59.54411082525229,76.47059,78,78.10690308
2/13/25,2025-W08,CO Aurora,PM,Warehouse,84.38,97.66157413558702,73.18841,78.21781921,89.671875
2/13/25,2025-W08,NJ Newark Lister Ave,AM,Production,88.81,91.59406579665297,75.817635,80.18803406,80.87841797
2/13/25,2025-W08,NJ Newark Lister Ave,AM,Shipping,88.32,89.23799321785975,74.09051,77.91970825,86.03773499
2/13/25,2025-W08,NJ Newark Lister Ave,AM,Warehouse,87.98,88.73490689647825,77.0979,79.3924942,81.45375824
2/13/25,2025-W08,NJ Newark Lister Ave,PM,Production,83.07,90.03053692790114,70.30014,74.76590729,77.17842865
2/13/25,2025-W08,NJ Newark Lister Ave,PM,Shipping,85.15,86.04337349103652,68.856445,72.41093445,74.26040649
2/13/25,2025-W08,NJ Newark Lister Ave,PM,Warehouse,82.05,84.20526626,67.671234,72.879776,72.75896454
2/13/25,2025-W08,NJ Swedesboro Commerce Blvd,AM,Production,85.8,90.27181198776486,78.06859,80.53855896,85.31665039
2/13/25,2025-W08,NJ Swedesboro Commerce Blvd,AM,Shipping,88.89,86.4709433,75.91241,78.10945129,81.85411072
2/13/25,2025-W08,NJ Swedesboro Commerce Blvd,AM,Warehouse,83.75,95.10019165188922,75.871315,80.36363983,78.57142639
2/13/25,2025-W08,NJ Swedesboro Commerce Blvd,PM,Production,88.84,90.21950085525864,77.57417,80.82033539,87.7525177
2/13/25,2025-W08,NJ Swedesboro Commerce Blvd,PM,Shipping,64.71,80.51420733,79.12088,81.48148346,82.78406525
2/13/25,2025-W08,NJ Swedesboro Commerce Blvd,PM,Warehouse,77.19,80.41354809394242,66.10879,71.7877121,70.33983612
2/13/25,2025-W08,TX Irving,AM,Production,87.74,88.96445185793416,76.30712,80.51494598,75.98566437
2/13/25,2025-W08,TX Irving,AM,Shipping,85.83,90.19551368660942,78.79925,80.30888367,86.61417389
2/13/25,2025-W08,TX Irving,AM,Warehouse,83.03,85.53398578434579,73.600845,78.75980377,75.00328064
2/13/25,2025-W08,TX Irving,PM,Production,83.84,86.79126261991485,75.67232,79.35396576,81.8782959
2/13/25,2025-W08,TX Irving,PM,Shipping,86.32,89.43491388293104,77.17042,79.81859589,83.20275879
2/13/25,2025-W08,TX Irving,PM,Warehouse,100,100.05264254593168,75.4067,81.54050446,84.30814362
2/20/25,2025-W09,AZ Phoenix,AM,Production,86.56,85.27117078513761,79.21128,79.26300812,85.81689453
2/20/25,2025-W09,AZ Phoenix,AM,Shipping,85.86,84.24395612645075,75.675674,76.65130615,79.69416809
2/20/25,2025-W09,AZ Phoenix,AM,Warehouse,84.38,81.01030913570067,72.427986,73.8562088,77.53333282
2/20/25,2025-W09,AZ Phoenix,PM,Production,76.86,83.69257557369416,78.8472,77.45620728,88.95610809
2/20/25,2025-W09,AZ Phoenix,PM,Shipping,105.56,104.20184228263791,81.49351,80.08948517,90.78947449
2/20/25,2025-W09,AZ Phoenix,PM,Warehouse,96.63,92.37918751062459,79.65686,77.51677704,86.45833588
2/20/25,2025-W09,CO Aurora,AM,Production,92.17,89.42452644114243,85.48724,85.58382416,86.2590332
2/20/25,2025-W09,CO Aurora,AM,Shipping,125,125.3882480718176,86.27451,86.66666412,91.31408691
2/20/25,2025-W09,CO Aurora,AM,Warehouse,97.83,85.17181898397506,76.88442,76.94915009,83.09460449
2/20/25,2025-W09,CO Aurora,PM,Production,88.89,93.17343843433332,79.39914,83.11499023,85.65235901
2/20/25,2025-W09,CO Aurora,PM,Shipping,100,85.95676743607352,70.588234,74,73.83275604
2/20/25,2025-W09,CO Aurora,PM,Warehouse,96.43,87.44700175769708,79.13669,77.33990479,80.53461456
2/20/25,2025-W09,NJ Newark Lister Ave,AM,Production,89.02,92.23575998088162,78.722145,79.35128784,82.64997101
2/20/25,2025-W09,NJ Newark Lister Ave,AM,Shipping,90.46,87.96863346,77.65018,77.40180969,84.13284302
2/20/25,2025-W09,NJ Newark Lister Ave,AM,Warehouse,84.98,85.54328689564389,81.18375,81.21248627,92.578125
2/20/25,2025-W09,NJ Newark Lister Ave,PM,Production,91.28,92.19271385386307,75.18712,74.63315582,78.56269836
2/20/25,2025-W09,NJ Newark Lister Ave,PM,Shipping,86.36,82.26241963210529,77.00599,74.8964386,81.37772369
2/20/25,2025-W09,NJ Newark Lister Ave,PM,Warehouse,88.46,85.27927521096326,72.75242,72.70169067,81.2457962
2/20/25,2025-W09,NJ Swedesboro Commerce Blvd,AM,Production,88.43,89.12192492379454,79.84201,79.91470337,81.72064972
2/20/25,2025-W09,NJ Swedesboro Commerce Blvd,AM,Shipping,82.14,83.35941149,76.642334,79.10447693,75
2/20/25,2025-W09,NJ Swedesboro Commerce Blvd,AM,Warehouse,87.95,84.53828881773603,77.80749,79.23497009,80.93921661
2/20/25,2025-W09,NJ Swedesboro Commerce Blvd,PM,Production,87.36,90.42599469366255,78.723404,79.16426849,81.10383606
2/20/25,2025-W09,NJ Swedesboro Commerce Blvd,PM,Shipping,120,96.09866234344986,82.41758,83.70370483,90.90908813
2/20/25,2025-W09,NJ Swedesboro Commerce Blvd,PM,Warehouse,81.25,81.29317131573654,66.5272,69.57746124,71.78404236
2/20/25,2025-W09,TX Irving,AM,Production,90.4,88.86672358881962,80.29562,81.10327911,83.0239563
2/20/25,2025-W09,TX Irving,AM,Shipping,88.89,83.29957152851827,84.41558,83.07888031,98.44961548
2/20/25,2025-W09,TX Irving,AM,Warehouse,88.13,83.57475887481206,77.121376,78.80316925,80.4801178
2/20/25,2025-W09,TX Irving,PM,Production,88.33,88.47254283587024,80.31569,79.90697479,82.48432159
2/20/25,2025-W09,TX Irving,PM,Shipping,104.35,99.36292587,82.028984,80.04246521,84.4069519
2/20/25,2025-W09,TX Irving,PM,Warehouse,103.79,100.50999314341527,82.46124,81.30406189,94.75982666
2/27/25,2025-W10,AZ Phoenix,AM,Production,81.29,85.33912372644136,81.64113,78.17959595,81.45443726
2/27/25,2025-W10,AZ Phoenix,AM,Shipping,92.65,88.89835904896916,81.30841,77.84615326,87.30316925
2/27/25,2025-W10,AZ Phoenix,AM,Warehouse,90.23,87.13513931890954,75.46099,73.66448212,81.07914734
2/27/25,2025-W10,AZ Phoenix,PM,Production,79.4,83.41572115290518,83.04253,76.56192017,80.18808746
2/27/25,2025-W10,AZ Phoenix,PM,Shipping,100,101.36424075856632,89.96655,81.8181839,90.09158325
2/27/25,2025-W10,AZ Phoenix,PM,Warehouse,86.59,83.88546961743214,84.63476,77.66666412,88.8302536
2/27/25,2025-W10,CO Aurora,AM,Production,86.68,90.03587345484165,86.95828,84.82572174,85.43688965
2/27/25,2025-W10,CO Aurora,AM,Shipping,100,102.6621706,89.79592,86.66666412,91.59593964
2/27/25,2025-W10,CO Aurora,AM,Warehouse,89.58,96.89906606101485,83.419685,77.9661026,84.26841736
2/27/25,2025-W10,CO Aurora,PM,Production,91.59,91.83519623,83.91304,82.41278839,85.80433655
2/27/25,2025-W10,CO Aurora,PM,Shipping,83.33,94.32374018337235,73.13433,74,75.28968811
2/27/25,2025-W10,CO Aurora,PM,Warehouse,89.29,91.02330512105262,83.45865,75.86206818,80.67216492
2/27/25,2025-W10,NJ Newark Lister Ave,AM,Production,89.56,92.43760330329417,83.82891,79.31855011,88.28588867
2/27/25,2025-W10,NJ Newark Lister Ave,AM,Shipping,89.37,90.51800420316872,80.70334,78.2243576,86.54249573
2/27/25,2025-W10,NJ Newark Lister Ave,AM,Warehouse,90.77,88.25476241908983,86.33829,82.29607391,85.12698364
2/27/25,2025-W10,NJ Newark Lister Ave,PM,Production,87.8,91.15625031599171,82.65221,75.37042999,90.46169281
2/27/25,2025-W10,NJ Newark Lister Ave,PM,Shipping,91.79,97.24915004351747,81.7734,74.01639557,81.05441284
2/27/25,2025-W10,NJ Newark Lister Ave,PM,Warehouse,88.05,89.12651901786413,77.55102,71.95467377,79.88555908
2/27/25,2025-W10,NJ Swedesboro Commerce Blvd,AM,Production,88.67,91.50486093642755,85.02475,79.42504883,83.06610107
2/27/25,2025-W10,NJ Swedesboro Commerce Blvd,AM,Shipping,88,87.84668742469212,81.25,77.66497803,84.27484131
2/27/25,2025-W10,NJ Swedesboro Commerce Blvd,AM,Warehouse,95.83,90.03029932252655,79.387184,77.59562683,79.88555145
2/27/25,2025-W10,NJ Swedesboro Commerce Blvd,PM,Production,86.25,91.10609732792288,84.78814,79.41854095,83.57329559
2/27/25,2025-W10,NJ Swedesboro Commerce Blvd,PM,Shipping,66.67,88.08350568933804,87.77778,83.70370483,92.85472107
2/27/25,2025-W10,NJ Swedesboro Commerce Blvd,PM,Warehouse,83.33,79.20994831823222,72.807014,68.48137665,73.96968842
